,query
197,"PREFIX : <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person ?birth ?name ?birthplace  WHERE {
    ?person dbpedia-owl:birthPlace ?birthplace.
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Engineer . 
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
198,"PREFIX : <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person ?birth ?name ?birthplace  WHERE {
    ?person dbpedia-owl:birthPlace ?birthplace.
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Engineer . 
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
199,"
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person ?birth ?name ?birthplace  WHERE {
    ?person dbpedia-owl:birthPlace ?birthplace.
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Engineer . 
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
200,"PREFIX : <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person ?birth ?name ?birthplace  WHERE {
    ?person dbo:birthPlace ?birthplace.
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Engineer . 
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
201,"PREFIX : <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person ?birth ?name ?birthplace  WHERE {
    ?person dbo:birthPlace ?Japan .
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Engineer . 
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
202,"PREFIX : <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person ?birth ?name ?birthplace  WHERE {
    ?person dbo:birthPlace ?Japan .
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Engineer . 
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
203,"PREFIX : <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?person  WHERE {
    ?person dbpedia-owl:birthPlace ?birthplace.
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Engineer . 
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
204,"PREFIX : <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?cityofbirth ?person  WHERE {
    ?person dbpedia-owl:p:cityofbirth ?city.
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Engineer . 
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
205,"PREFIX : <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?person  WHERE {
    ?person dbpedia-owl:birthPlace ?city.
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Engineer . 
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
206,"PREFIX : <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?person  WHERE {
    ?person dbpedia-owl:birthPlace ?United_States.
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Engineer . 
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
207,"PREFIX : <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?person  WHERE {
    ?person dbpedia-owl:birthPlace ?United_States .
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Engineer . 
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
208,"PREFIX : <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?person  WHERE {
    ?person dbpedia-owl:birthPlace ?city .
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Engineer . 
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
209,"PREFIX : <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?city ?person  WHERE {
    ?person dbpedia-owl:birthPlace ?city .
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Engineer . 
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
210,"PREFIX : <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?city ?person  WHERE {
    ?person dbpedia-owl:birthPlace ?city .
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Engineer . 
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
211,"PREFIX : <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?person  WHERE {
    ?person dbpedia-owl:cityofbirth ?birthplace .
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Engineer . 
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
212,"PREFIX : <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?person  WHERE {
    ?person dbpedia-owl:cityofbirth ?city .
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Engineer . 
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
213,"PREFIX : <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?city ?person  WHERE {
    ?person dbpedia-owl:cityofbirth ?city .
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Engineer . 
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
214,"PREFIX : <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?city ?person  WHERE {
    ?person dbpedia-owl:birthplace ?city .
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Engineer . 
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
215,"PREFIX : <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?city ?person  WHERE {
    ?person dbpedia-owl:birthplace ?city .
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Engineer . 
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
216,"PREFIX : <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?person  WHERE {
    ?person dbpedia-owl:birthPlace ?city.
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Engineer . 
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
217,"PREFIX : <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?person  WHERE {
    ?person dbpedia-owl:citybirthPlace ?bithplace
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Engineer . 
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
218,"PREFIX : <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?person  WHERE {
    ?person dbpedia-owl:city ?bithplace
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Engineer . 
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
219,"PREFIX : <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?person  WHERE {
    ?person dbpedia-owl:cityofbirth ?bithplace
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Engineer . 
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
220,"PREFIX : <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?person  WHERE {
    ?person dbpedia-owl:cityofbirth ?bithplace
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Engineer . 
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
221,"PREFIX : <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth  ?person  WHERE {
    
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Engineer . 
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
222,"PREFIX:  <http://dbpedia.org/property/>    
PREFIX : <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?city ?person  WHERE {
   
    ?person p:cityofbirth ?city
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
223,"PREFIX:  <http://dbpedia.org/property/>    
PREFIX: <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?city ?person  WHERE {
   
    ?person p:cityofbirth ?city
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
224,"PREFIX:  <http://dbpedia.org/property/>    
PREFIX: p: <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?city ?person  WHERE {
   
    ?person p:cityofbirth ?city
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
225,"PREFIX:  <http://dbpedia.org/property/>    
PREFIX: p: <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?city ?person  WHERE {
   
    ?person p:cityofbirth ?city
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
226,"PREFIX : <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?city ?person  WHERE {
    ?person dbpedia-owl:birthPlace ?city.
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
227,"PREFIX : <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?city ?person  WHERE {
    ?person dbpedia-owl:birthPlace ?city.
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
228,"PREFIX : <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?city ?person  WHERE {
    ?person dbpedia-owl:citybirthPlace ?city.
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
229,"PREFIX : <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?nationality ?person  WHERE {
    ?person dbpedia-owl:nationality ?nationality .
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
230,"PREFIX : <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?nationality ?person  WHERE {
    ?person dbpedia-owl:nationality ?nationality .
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
231,"PREFIX : <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?nationality ?person ?status WHERE {
    ?person dbpedia-owl:nationality ?nationality .
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Engineer .
    ?person dbpedia-owl:status ?status.
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
232,"PREFIX : <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?nationality ?person ?status WHERE {
    ?person dbpedia-owl:nationality ?nationality .
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Engineer .
    ?person dbpedia-owl:status ?status.
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
233,"PREFIX : <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?nationality ?person ?status WHERE {
    ?person dbpedia-owl:nationality ?nationality .
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Designer .
    ?person dbpedia-owl:status ?status.
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
234,"PREFIX : <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?nationality ?person ?status WHERE {
    ?person dbpedia-owl:nationality ?nationality .
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Manager .
    ?person dbpedia-owl:status ?status.
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
235,"PREFIX : <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?nationality ?person ?status WHERE {
    ?person dbpedia-owl:nationality ?nationality .
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Manager .
    ?person dbpedia-owl:status ?status.
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
236,"
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?nationality ?person ?status WHERE {
    ?person dbpedia-owl:nationality ?nationality .
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Engineer .
    ?person dbpedia-owl:status ?status.
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
237,"PREFIX : <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?person  WHERE {
    ?person dbpedia-owl:birthPlace ?birthplace.
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
238,"PREFIX : <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?status ?person  WHERE {
    ?person dbpedia-owl:status ?status.
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
239,"
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?status ?person  WHERE {
    ?person dbpedia-owl:status ?status.
    ?person dbo:birthDate ?birth .
    ?person foaf:name ?name .
    ?person dbo:occupation :Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date) .
}
ORDER BY ?name
limit 100"
